timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1734008296449905893,0.8937358678978875,0.01856375172690498,0.0,0.0,0.0,0.02042036853713344,0.9997914825346371
1734008296549821949,0.9084925591527322,0.019166799197728072,0.0,0.0,0.0,0.020043064929178418,0.9997991175972525
1734008296649740245,0.9232586337565087,0.01975906539546698,0.0,0.0,0.0,0.019395673562734445,0.9998118862301287
1734008296749783097,0.9483162095792932,0.02073163010470648,0.0,0.0,0.0,0.018113241347082525,0.9998359417864024
1734008296849770486,0.9727865977366092,0.021618542636533154,0.0,0.0,0.0,0.016771437825267164,0.9998593495453614
1734008296949666245,1.003404724884327,0.02264599883181409,0.0,0.0,0.0,0.015204705318968514,0.9998844017866082
1734008297049747578,1.0498243357744423,0.024058088261763904,0.0,0.0,0.0,0.012659802633643611,0.999919861487548
1734008297149849245,1.1012224000551358,0.025359771540444782,0.0,0.0,0.0,0.009842332620806115,0.9999515630712227
1734008297249755985,1.1577803779229774,0.026473246726773873,0.0,0.0,0.0,0.006741933241389696,0.999977272909824
1734008297349784745,1.217116727533952,0.027273384579744115,0.0,0.0,0.0,0.003489686056323329,0.9999939110270764
1734008297449847504,1.2771109479256084,0.027692119623980174,0.0,0.0,0.0,-1.834526402108366e-05,0.9999999998317256
1734008297549830300,1.3349682985294211,0.02769000371624423,0.0,0.0,0.0,-0.003401122104962436,0.9999942161674872
1734008297649727059,1.3614338677302682,0.02750998734224839,0.0,0.0,0.0,-0.00504532533929314,0.9999872722651127
1734008297749838392,1.3766979439815985,0.027355936484440582,0.0,0.0,0.0,-0.005994050843206589,0.9999820355158832
1734008297849823374,1.3919541314121209,0.02717303390476244,0.0,0.0,0.0,-0.006942042433902329,0.999975903733108
1734008297949835318,1.3991597698677802,0.02707297861462791,0.0,0.0,0.0,-0.007363529876684009,0.9999728888463703
1734008298049962133,1.4063662366379253,0.026966846551453785,0.0,0.0,0.0,-0.007758373249852908,0.9999699033693544
1734008298150382633,1.4135760703993452,0.026854963281743915,0.0,0.0,0.0,-0.008179966833294139,0.9999665435116348
1734008298250193726,1.420781364197126,0.026737073724718275,0.0,0.0,0.0,-0.008601448489768864,0.9999630068576927
1734008298349781985,1.4279931679480662,0.026612997766414008,0.0,0.0,0.0,-0.009049453414347782,0.9999590528581166
1734008298449821337,1.427993166835313,0.026613000108169138,0.0,0.0,0.0,-0.009049415760928266,0.9999590531988727
1734008298549770003,1.4279931663521592,0.026612997793779153,0.0,0.0,0.0,-0.009049453418664597,0.9999590528580775
1734008298649884948,1.4279931655001121,0.02661299909273123,0.0,0.0,0.0,-0.00904936736865924,0.9999590536368111
1734008298749780633,1.4279931661968464,0.026612997800114144,0.0,0.0,0.0,-0.0090494534186475,0.9999590528580776
1734008298849615614,1.4279931661875256,0.02661299780276598,0.0,0.0,0.0,-0.009049453418650608,0.9999590528580776
1734008298949884003,1.427993165639554,0.026612996866709933,0.0,0.0,0.0,-0.00904954271991214,0.999959052049913
1734008299049724707,1.4279931662693783,0.026612997807380214,0.0,0.0,0.0,-0.009049453418672146,0.9999590528580774
1734008299149865984,1.427993166260394,0.026612997811059153,0.0,0.0,0.0,-0.009049453418650608,0.9999590528580776
1734008299249860799,1.4279931661107061,0.026612997296716068,0.0,0.0,0.0,-0.00904948875762699,0.9999590525382654
1734008299349777854,1.4279931662899643,0.026612997818211786,0.0,0.0,0.0,-0.009049453418656603,0.9999590528580775
1734008299450136780,1.4279931662350938,0.026612997665458275,0.0,0.0,0.0,-0.009049459515195809,0.999959052802905
1734008299549870910,1.4279931662595513,0.026612997827110314,0.0,0.0,0.0,-0.009049453418649498,0.9999590528580776
1734008299649855077,1.4279931662494547,0.026612997831619408,0.0,0.0,0.0,-0.009049453418650608,0.9999590528580776
1734008299749744725,1.4279931662713712,0.026612998063677385,0.0,0.0,0.0,-0.009049434106783709,0.9999590530328464
1734008299849706799,1.4279931662604703,0.026612997840251364,0.0,0.0,0.0,-0.009049453418645279,0.9999590528580776
1734008299949865447,1.4279931662251182,0.026612998324795585,0.0,0.0,0.0,-0.00904941724587158,0.9999590531854342
1734008300049962169,1.427993166259962,0.026612997849145753,0.0,0.0,0.0,-0.009049453418642392,0.9999590528580777
1734008300149821650,1.427993166250476,0.026612997853740807,0.0,0.0,0.0,-0.009049453418650608,0.9999590528580776
1734008300249867224,1.4279931662911665,0.026612998022219916,0.0,0.0,0.0,-0.00904945177493503,0.999959052872953
1734008300349849613,1.4279931662812606,0.02661299786189406,0.0,0.0,0.0,-0.009049453418654827,0.9999590528580776
1734008300449916095,1.5678190395786031,0.024081991419967887,0.0,0.0,0.0,-0.0605850380132508,0.9981630393722926
1734008300549883576,1.5817691050721794,0.022382290827369894,0.0,0.0,0.0,-0.06569764457920224,0.9978395760325127
1734008300649808891,1.6270758445305924,0.01639033562928814,0.0,0.0,0.0,-0.08135413744421544,0.9966852584044311
1734008300749821446,1.6752020390816469,0.008481066851254099,0.0,0.0,0.0,-0.09763671249652979,0.9952221221279549
1734008300849702928,1.727247417290991,-0.0018300439131204145,0.0,0.0,0.0,-0.11553890774827642,0.9933029551935981
1734008300949760539,1.7821305068448294,-0.014772930062461127,0.0,0.0,0.0,-0.13291408283044642,0.991127563225512
