timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1733086698339297823,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1733086698372316096,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1733086698505853810,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1733086698639083171,-0.38191977566802515,0.052605140104202995,0.4931117422254949,-0.0029994914640047088,0.004514935303205564,-0.18979011235105858,0.9818097227385446
1733086698739166696,-0.6301798623831817,0.14992041857182262,0.860949176703826,-0.003191650045180992,0.004403636733155025,-0.2298225479535063,0.973217353835036
1733086698839197284,-0.9456428582030098,0.3047850923913,1.3450992124997558,-0.003360356263771674,0.004295058478278716,-0.26554524380899647,0.9640829756659275
1733086698972634945,-1.4625660440272148,0.6082311781581323,2.1698394223414725,-0.0035519835817426717,0.004163935577126767,-0.30631956794556137,0.9519130040853466
1733086699139128903,-2.2469768704715305,1.164326043731176,3.4907728513380905,-0.003746862743189179,0.004018920001141392,-0.34822928127714065,0.9373932883068952
1733086699239218664,-2.7724913365247392,1.6124813176959716,4.4379460979131045,-0.0038463549209319815,0.003932633001391394,-0.37059126700401196,0.9287797654836476
1733086699339207811,-3.3376289664952288,2.1435896403769017,5.500473410115522,-0.00393379581851619,0.003852475228681299,-0.390529143391228,0.9205740990529683
1733086699472434830,-4.151138603871891,2.9774517912784617,7.095077997566659,-0.0040332892671401666,0.003758192838432064,-0.4133189336065767,0.9105696391197101
1733086699572493716,-4.795764741687267,3.708012097214957,8.427285048099806,-0.0040982072097992955,0.0036919551050691897,-0.42857751960843354,0.9034881758227113
1733086699739148896,-5.948435053468626,5.106941988781945,10.903964203055548,-0.004187757384045017,0.003599294125493714,-0.44956225147286866,0.8932319350653198
1733086699872434363,-6.918576425427384,6.403794710540821,13.114557146294654,-0.004247643637917576,0.003532945024687116,-0.4639595040445962,0.8858391809068226
1733086699972493795,-7.671604062069212,7.481717632466307,14.907999336676095,-0.004287019074425853,0.0034871523970278805,-0.47361457148336844,0.8807148794668116
1733086700072517819,-8.4482632840528,8.647093723907885,16.817197716755402,-0.00432194968927735,0.003445481126044122,-0.4822570698984503,0.876012310383624
1733086700172739004,-9.248111044244391,9.900160196087757,18.842892646156326,-0.004352980056411174,0.0034076008959774643,-0.48999866681951854,0.8717056534954083
1733086700339312575,-10.64185970982421,12.171627695991084,22.47285675503376,-0.004395854790107085,0.003354864269002664,-0.5006781717496785,0.8656158441709579
1733086700472643602,-11.79704693860212,14.162760644680237,25.606605803503147,-0.004424921650209401,0.0033177709418127127,-0.5080365876480086,0.8613177335195964
1733086700639212174,-13.301859088591723,16.86166803852859,29.8115800181308,-0.004454893068323616,0.003278887453189772,-0.5156620220488003,0.8567742303789032
1733086700739252879,-14.230301236922218,18.598764728322237,32.49078075859378,-0.0044707772691702915,0.0032576283593418573,-0.5197665121306968,0.8542904499498821
1733086700872505554,-15.506123215970087,21.041984858292135,36.2391561002445,-0.00448902652083948,0.003233015274385043,-0.524490425549576,0.8513983731250345
1733086701039155695,-17.163563696963287,24.303679495594658,41.213446264896625,-0.004507906939231992,0.0032072726814931156,-0.5293948215630315,0.84835753964895
1733086701139436314,-18.188925075318572,26.380570342814764,44.36171780687395,-0.004517995328462311,0.0031932329512906416,-0.5320432759468051,0.8466990867488416
1733086701272476883,-19.589795822474585,29.263353435328295,48.71760873847713,-0.004529559755708494,0.003177056559029378,-0.5350830115202526,0.8447813682737428
1733086701372750844,-20.670951425260558,31.52953882125814,52.129410696709634,-0.004537331015489678,0.0031660625685879474,-0.5371371216749311,0.8434767935123276
1733086701539262768,-32.44288240813818,35.00014642309436,54.63360474276942,0.041461186728641644,-0.09338946724833365,-0.48064915249315376,0.8709395901035489
1733086701639233072,-35.107954511034585,37.640326963436735,57.58171835928319,0.04008104512136126,-0.08980770057804158,-0.4797171807934288,0.8718942098617636
1733086701739229147,-37.37632371813189,40.05566171575958,60.99631379570511,0.04008104516270505,-0.0898077006912504,-0.4797171808026757,0.8718942098431145
1733086701872641121,-40.50661256904243,43.388759088154806,65.70836419251297,0.04008104521756159,-0.08980770084228269,-0.47971718081249504,0.8718942098196334
1733086702039160296,-44.590450898835876,47.737185526870995,71.8558007173348,0.04008104528578327,-0.08980770103123178,-0.47971718082137343,0.87189420979215
1733086702172594682,-47.99493088608524,51.362238622290995,76.98059335591451,0.04008104534018461,-0.08980770118250347,-0.47971718082666553,0.8718942097711558
1733086702339284380,-52.422288614211595,56.076440758796764,83.64513254214897,0.04008104540794495,-0.08980770137173807,-0.47971718083082704,0.8718942097462596
1733086702439300124,-55.17085435264774,59.00308352525721,87.78257188693445,0.04008104544853879,-0.08980770148535042,-0.479717180832588,0.8718942097317222
1733086702572509930,-58.93645003877011,63.01264866620458,93.45095504585571,0.040081045502462914,-0.08980770163666385,-0.47971718083375714,0.8718942097130145
1733086702672458501,-61.84389011274163,66.10845908682738,97.82754927312136,0.04008104554289643,-0.08980770175031443,-0.47971718083406045,0.8718942096992824
1733086702839294827,-66.84027968216463,71.42856010200886,105.34865690829366,0.04008104561011905,-0.08980770193974572,-0.4797171808331306,0.8718942096771918
1733086702939282266,-69.93063206129729,74.71913354354466,110.00059057650562,0.040081045650425556,-0.08980770205347263,-0.47971718083214154,0.8718942096641689
1733086703072566606,-74.15521061180277,79.21741861587067,116.35988452568374,0.04008104570406676,-0.0898077022050565,-0.4797171808301346,0.8718942096471936
