time,right_command
4624119182,0
4625077404,0
4626080367,0
4627074330,0
4628077126,0
4629057904,0
4630046386,0
4631040682,0
4632039552,0
4633057478,0
4634053330,0
4635024015,0
4636170775,0
4637242608,0
4638041478,0
4639043904,0
4640037015,0
4641042256,0
4642044404,0
4643028478,0
4644236867,0
4645683738,0
4646156608,0
4647051515,0
4648184349,0
4649259275,0
4650049441,0
4651067275,0
4652168441,0
4653247275,0
4654055145,0
4655051238,0
4656126089,0
4657254700,0
4658045978,0
4659032867,0
4660034738,0
4661223886,0
4662037293,0
4663192904,0
4664040571,0
4665096997,0
4666111756,0
4667274441,0
4668096645,0
4669098719,0
4670083108,0
4671117608,0
4672330386,0
4673117941,0
4674080293,0
4675061441,0
4676042237,0
4677049441,0
4678042219,0
4679197423,0
4680037367,0
4681227034,0
4682088682,0
4683059219,0
4684177960,0
4685261682,0
4686070904,0
4687239089,0
4688040534,0
4689043867,0
4690029700,0
4691038349,0
4692020793,0
4693062534,0
4694049830,0
4695201293,0
4696183052,0
4697119386,0
4698286608,0
4699088886,0
4700400349,0
4701176571,0
4702192645,0
4703084330,0
4704106126,0
4705074608,0
4706037997,0
4707020423,0
4708027886,0
4709039812,0
4710030700,0
4711128256,0
4712268793,0
4713057700,0
4714058960,0
4715047182,0
4716054589,0
4717079960,0
4718059256,0
4719033330,0
4720037126,0
4721189089,0
4722118052,0
4723058330,0
4724112015,0
4725051626,0
4726099423,0
4727088515,0
4728088737,0
4729078867,0
4730061997,0
4731134515,0
4732168423,0
4733106200,0
4734327071,0
4735223608,0
4736182478,0
4737060571,0
4738044478,0
4739040534,0
4740030941,0
4741062645,0
4742074052,0
4743052441,0
4744193423,0
4745083478,0
4746103219,0
4747337126,0
4748164312,0
4749122923,0
4750271478,0
4751081682,0
4752096774,0
4753244904,0
4754306515,0
4755099034,0
4756134682,0
4757092645,0
4758189756,0
4759101071,0
4760256904,0
4761146849,0
4763964608,20
4764118182,20
4765115404,20
4766060367,20
4767219349,20
4768041534,20
4769207737,20
4770032867,20
4771030071,20
4772096886,20
4773068256,20
4774192034,20
4775044274,20
4776263460,20
4777276349,20
4778087182,20
4779114108,20
4780119682,20
4781099478,20
4782073886,20
4783064700,20
4784079312,20
4785084774,20
4786046330,20
4787052219,20
4788093997,20
4789072274,20
4790051182,20
4791049293,20
4792038571,20
4793067756,20
4794044923,20
4795347904,20
4796171497,20
4797385182,20
4798289682,20
4799034663,20
4800174423,20
4801303237,20
4802071737,20
4803065219,20
4804086923,20
4805101645,20
4806052256,20
4807075978,20
4808271515,20
4809078830,20
4810051441,20
4811044145,20
4812046626,20
4813064886,20
4814041034,20
4815046923,20
4816037200,20
4817079589,20
4818217460,20
4819045071,20
4820039793,20
4821213145,20
4822034367,20
4823087163,20
4824036867,20
4825047071,20
4826023071,20
4827067126,20
4828089145,20
4829060534,20
4830052515,20
4831053904,20
4832110330,20
4833285589,20
4834087311,20
4835265274,20
4836101589,20
4837093626,20
4838267700,20
4839073330,20
4840057089,20
4841070571,20
4842050886,20
4843054552,20
4844047034,20
4845109867,20
4846055663,20
4847076367,20
4848178774,20
4849268811,20
4850061663,20
4851061367,20
4852115441,20
4853271960,20
4854064608,20
4855222330,20
4856135274,20
4857074423,20
4858060571,20
4859051497,20
4860046774,20
4861069478,20
4862114997,20
4863074552,20
4864093552,20
4865073163,20
4866076311,20
4867060441,20
4868249219,20
4869059978,20
4870042348,20
4871033311,20
4872030108,20
4873047774,20
4874034867,20
4875047367,20
4876038034,20
4877114737,20
4878213923,20
4879046811,20
4880168404,20
4881064737,20
4882050608,20
4883211386,20
4884044015,20
4885044941,20
4886042571,20
4887040274,20
4888052830,20
4889062034,20
4890050886,20
4891043960,20
4892134256,20
4893091386,20
4894065515,20
4895064589,20
4896097219,20
4897076589,20
4898243793,20
4899062052,20
4900051571,20
4901058145,20
4902045867,20
4903043126,20
4904041163,20
4905055497,20
4906055478,20
4907070978,20
4908170793,20
4909226478,20
4910056256,20
4911053626,20
4912053682,20
4913229219,20
4914045534,20
4915035756,20
4916108441,20
4917051367,20
4918031682,20
4919035404,20
4920032774,20
4921196941,20
4922064367,20
4923065219,20
4924114237,20
4925071589,20
4926057830,20
4927052460,20
4928243089,20
4929056219,20
4930038034,20
4931031034,20
4932032737,20
4933198071,20
4934029811,20
4935029923,20
4936030348,20
4937102774,20
4938086830,20
4939054885,20
4940045126,20
4941077404,20
4942238497,20
4943219608,20
4944162700,20
4945089478,20
4946093756,20
4947073978,20
4948109237,20
4949051274,20
4950048700,20
4951036978,20
4952054478,20
4953097552,20
4954013719,20
4955058367,20
4956031497,20
4957053404,20
4958058774,20
4959042071,20
4960029330,20
4961218237,20
4962018830,20
4963019497,20
4964179719,20
4965291774,20
4966077756,20
4967115478,20
4968126052,20
4969106737,20
4970147478,20
4971102126,20
4972119978,20
4973281941,20
4974071682,20
4975157034,20
4976153163,20
4977086830,20
4978101108,20
4979056460,20
4980187885,20
4981226311,20
4982061830,20
4983221682,20
4984049404,20
4985223034,20
4986043589,20
4987036737,20
4988044960,20
4989036867,20
4990011811,20
4991003811,20
4992005645,20
4993032460,20
4994032793,20
4995009793,20
4996014663,20
4997226663,20
4998056922,20
4999056997,20
5000092608,20
5001240015,20
5002042311,20
5003103793,20
5004084293,20
5005049182,20
5006042163,20
5007278367,20
5008092034,20
5009051830,20
5010027219,20
5011032293,20
5012139293,20
5013236793,20
5014059552,20
5015049126,20
5016039404,20
5017348515,20
5018254182,20
5019131422,20
5020152404,20
5021296848,20
5022063774,20
5023057608,20
5024047200,20
5025047071,20
5026049385,20
5027051848,20
5028136274,20
5029075682,20
5030075811,20
5031051793,20
5032040978,20
5033182293,20
5034062571,20
5035043089,20
5036035459,20
5037218922,20
5038034997,20
5039186978,20
5040019126,20
5041067959,20
5042108774,20
5043066385,20
5044048848,20
5045061978,20
5046047163,20
5047055534,20
5048194293,20
5049294497,20
5050047848,20
5051039571,20
5052034330,20
5053086348,20
5054307293,20
5055110737,20
5056121311,20
5057091534,20
5058106645,20
5059066330,20
5060048571,20
5061056608,20
5062065867,20
5063059885,20
5064039737,20
5065070441,20
5066039552,20
5067033959,20
5068029237,20
5069248515,20
5070039348,20
5071034515,20
5072053756,20
5073079422,20
5074072163,20
5075065219,20
5076092293,20
5077076552,20
5078269756,20
5079069608,20
5080110885,20
5081073626,20
5082055497,20
5083065071,20
5084054997,20
5085072497,20
5086053885,20
5087058422,20
5088120385,20
5089095274,20
5090518182,20
5091179682,20
5092141811,20
5093158922,20
5094089422,20
5095093997,20
5096114015,20
5097100645,20
5098146534,20
5099089941,20
5100089441,20
5101061293,20
5102061496,20
5103094811,20
5104055700,20
5105086089,20
5106074385,20
5107069182,20
5108150089,20
5109079274,20
5110058441,20
5111235145,20
5112046330,20
5113079645,20
5114052885,20
5115064367,20
5116129830,20
5117345163,20
5118143885,20
5119382552,20
5120214830,20
5121126719,20
5122261163,20
5123138126,20
5124129534,20
5125250034,20
5126044682,20
5127073496,20
5128178663,20
5129261015,20
5130244089,20
5131229941,20
5132142848,20
5133104219,20
5134083348,20
5135069108,20
5136105441,20
5137108552,20
5138113108,20
5139065941,20
5140038348,20
5141046311,20
5142030737,20
5143015663,20
5144020959,20
5145043311,20
5146033589,20
5147048941,20
5148055311,20
5149065441,20
5150069589,20
5151051404,20
5152055867,20
5153345385,20
5154101441,20
5155089015,20
5156090385,20
5157064496,20
5158043478,20
5159235200,20
5160101922,20
5161332571,20
5162081496,20
5163319422,20
5164081496,20
5165298867,20
5166061422,20
5167053441,20
5168183515,20
5169252589,20
5170071756,20
5171068385,20
5172272145,20
5173057311,20
5174057663,20
5175040663,20
5176050774,20
5177098459,20
5178310793,20
5179085663,20
5180105959,20
5181070478,20
5182076478,20
5183095571,20
5184052848,20
5185068867,20
5186045033,20
5187039348,20
5188260311,20
5189048737,20
5190057645,20
5191067700,20
5192127700,20
5193343145,20
5194074033,20
5195077330,20
5196112719,20
5197260645,20
5198077774,20
5199120922,20
5200117219,20
5201263145,20
5202054385,20
5203206904,20
5204040774,20
5205218200,20
5206025645,20
5207059089,20
5208118867,20
5209176608,20
5210067441,20
5211087700,20
5212221182,20
5213282626,20
5214059422,20
5215063959,20
5216054922,20
5217241756,20
5218059830,20
5219059959,20
5220056200,20
5221230108,20
5222087867,20
5223097515,20
5224114385,20
5225258219,20
5226085145,20
5227081996,20
5228296237,20
5229410200,20
5230267626,20
5231152996,20
5232137848,20
5233085645,20
5234114237,20
5235088774,20
5236103700,20
5237106570,20
5238105182,20
5239372293,20
5240182033,20
5241270422,20
5242061663,20
5243119626,20
5244085200,20
5245069885,20
5246277811,20
5247077237,20
5248054274,20
5249062367,20
5250244330,20
5251186033,20
5252137274,20
5253259441,20
5254116126,20
5255081533,20
5256184682,20
5257279663,20
5258061959,20
5259022274,20
5260019274,20
5261295089,20
5262374219,20
5263323145,20
5264043033,20
5265227719,20
5266198663,20
5267059774,20
5268119200,20
5269087496,20
5270086015,20
5271053126,20
5272094830,20
5273087608,20
5274046978,20
5275032700,20
5276040904,20
5277057867,20
5278038070,20
5279037404,20
5280138700,20
5281103145,20
5282155293,20
5283137200,20
5284146052,20
5285125367,20
5286111830,20
5287106478,20
5288146607,20
5289111793,20
5290202330,20
5291111774,20
5292253033,20
5293219478,20
5294040978,20
5295061941,20
5296044293,20
5297126163,20
5298234200,20
5299054645,20
5300096459,20
5301115737,20
5302101219,20
5303271737,20
5304103959,20
5305077774,20
5306062589,20
5307055793,20
5308055126,20
5309067663,20
5310053996,20
5311091348,20
5312116126,20
5313243015,20
5314065200,20
5315056441,20
5316048237,20
5317060570,20
5318050922,20
5319040885,20
5320028552,20
5321229811,20
5322029756,20
5323034830,20
5324029033,20
5325042552,20
5326033663,20
5327052645,20
5328177015,20
5329229256,20
5330065348,20
5331056145,20
5332057645,20
5333069126,20
5334047811,20
5335035330,20
5336032385,20
5337042589,20
5338033089,20
5339033589,20
5340026515,20
5341042811,20
5342070033,20
5343064293,20
5344049885,20
5345224311,20
5346052756,20
5347057089,20
5348053219,20
5349050070,20
5350033941,20
5351032941,20
5352028533,20
5353041478,20
5354131533,20
5355046219,20
5356042163,20
5357093200,20
5358066459,20
5359055496,20
5360040904,20
5361066330,20
5362046793,20
5363248589,20
5364057274,20
5365063311,20
5366046570,20
5367039830,20
5368043922,20
5369087959,20
5370048070,20
5371049478,20
5372130607,20
5373238682,20
5374062570,20
5375044941,20
5376051404,20
5377308052,20
5378093719,20
5379039700,20
5380036644,20
5381061570,20
5382052182,20
5383063682,20
5384043237,20
5385061830,20
5386049144,20
5387074200,20
5388106015,20
5389083737,20
5390065552,20
5391074793,20
5392089570,20
5393263904,20
5394050330,20
5395037200,20
5396029274,20
5397042904,20
5398032922,20
5399029719,20
5400030700,20
5401087904,20
5402055867,20
5403061107,20
5404045904,20
5405263182,20
5406060107,20
5407054089,20
5408240052,20
5409057422,20
5410040644,20
5411098885,20
5412094459,20
5413050311,20
5414045552,20
5415026274,20
5416094959,20
5417068107,20
5418063626,20
5419053811,20
5420045552,20
5421104644,20
5422048885,20
5423054589,20
5424222774,20
5425058181,20
5426033774,20
5427029274,20
5428030515,20
5429041089,20
5430028089,20
5431033848,20
5432099330,20
5433123830,20
5434247885,20
5435229570,20
5436048756,20
5437054644,20
5438059422,20
5439038181,20
5440042941,20
5441214515,20
5442037163,20
5443046330,20
5444039552,20
5445210200,20
5446033107,20
5447037089,20
5448091126,20
5449077607,20
5450049515,20
5451102126,20
5452262033,20
5453080867,20
5454356163,20
5455073533,20
5456041774,20
5457084200,20
5458064404,20
5459047070,20
5460048107,20
5461228181,20
5462049811,20
5463073293,20
5464051607,20
5465059422,20
5466042941,20
5467036237,20
5468048589,20
5469108422,20
5470044089,20
5471052441,20
5472386181,20
5473311348,20
5474132644,20
5475094459,20
5476132478,20
5477095404,20
5478079293,20
5479130256,20
5480196681,20
5481275052,20
5482167904,20
5483078941,20
5484100459,20
5485053978,20
5486044070,20
5487191681,20
5488032070,20
5489225385,20
5490047867,20
5491194996,20
5492044330,20
5493150793,20
5494176959,20
5495140052,20
5496104941,20
5497071089,20
5498045718,20
5499033200,20
5500188107,20
5501238515,20
5502043737,20
5503257015,20
5504240441,20
5505118052,20
5506062904,20
5507225515,20
5508109237,20
5509079996,20
5510062922,20
5511057978,20
5512090515,20
5513250237,20
5514036107,20
5515026256,20
5516028163,20
5517051793,20
5518056922,20
5519036941,20
5520037144,20
5521053811,20
5522144515,20
5523080385,20
5524120015,20
5525090089,20
5526073681,20
5527073033,20
5528387163,20
5529119941,20
5530101885,20
5531094978,20
5532216126,20
5533273107,20
5534053330,20
5535104793,20
5536124089,20
5537134089,20
5538118367,20
5539104478,20
5540105644,20
5541087700,20
5542181404,20
5543103144,20
5544119496,20
5545085200,20
5546097385,20
5547044755,20
5548051533,20
5549204700,20
5550039515,20
5551033181,20
5552094644,20
5553098681,20
5554053570,20
5555045255,20
5556047052,20
5557054793,20
5558060904,20
5559042552,20
5560031478,20
5561041959,20
5562027237,20
5563028885,20
5564024200,20
5565055126,20
5566030330,20
5567053755,20
5568096496,20
5569061404,20
5570048385,20
5571040959,20
5572046367,20
5573097478,20
5574071274,20
5575052848,20
5576049404,20
5577055089,20
5578045904,20
5579040867,20
5580051237,20
5581049052,20
5582075848,20
5583128163,20
5584107959,20
5585096848,20
5586080311,20
5587051626,20
5588091163,20
5589079793,20
5590038904,20
5591026978,20
5592026107,20
5593251200,20
5594037181,20
5594922589,20
5596050792,20
5597065644,20
5598063237,20
5599034996,20
5600025867,20
5601045163,20
5602030033,20
5603115070,20
5604049255,20
5605235607,20
5606042311,20
5607037589,20
5608230904,20
5609047607,20
5610029626,20
5611031070,20
5612041070,20
5613123255,20
5614053700,20
5615050089,20
5616100255,20
5617062570,20
5618066274,20
5619040792,20
5620031126,20
5621046441,20
5622031089,20
5623025181,20
5624033274,20
5625035107,20
5626039570,20
5627029255,20
5628151274,20
5629056181,20
5630034700,20
5631028830,20
5632023552,20
5633053663,20
5634049367,20
5635016867,20
5636023237,20
5637047163,20
5638022552,20
5639057792,20
5640021922,20
5641028441,20
5642026292,20
5643042663,20
5644055552,20
5645059700,20
5646042959,20
5647033163,20
5648049367,20
5649033644,20
5650020181,20
5651018163,20
5652015033,20
5653028200,20
5654110570,20
5655016792,20
5656035570,20
5657084441,20
5658241496,20
5659068885,20
5660182867,20
5661271181,20
5662060015,20
5663250755,20
5664045422,20
5665098681,20
5666372774,20
5667285922,20
5668178367,20
5669058996,20
5670033422,20
5671030829,20
5672087570,20
5673070515,20
5674044663,20
5675054237,20
5676119329,20
5677105274,20
5678090589,20
5679064033,20
5680094811,20
5681072533,20
5682062089,20
5683060329,20
5684055181,20
5685079848,20
5686046144,20
5687052885,20
5688084422,20
5689059626,20
5690047996,20
5691047200,20
5692039941,20
5693059959,20
5694037385,20
5694953311,20
5696124015,20
5697084255,20
5698053404,20
5699041459,20
5700040033,20
5701057792,20
5702147848,20
5703073348,20
5704099070,20
5705088385,20
5706166829,20
5707055829,20
5708092367,20
5709071459,20
5710031515,20
5711025533,20
5712021218,20
5713042459,20
5714045144,20
5715579459,20
5716279533,20
5717375218,20
5718322867,20
5719107329,20
5720251292,20
5721214163,20
5722120459,20
5723372459,20
5724115755,20
5725090552,20
5726049274,20
5727012459,20
5727999552,20
5729027218,20
5730007904,20
5731005792,20
5731996718,20
5733037533,20
5734041607,20
5735026941,20
5736308866,20
5737506070,20
5738407681,20
5739106274,20
5740200348,20
5741093978,20
5742100459,20
5743065700,20
5744044163,20
5745069478,20
5746054755,20
5747123496,20
5748055700,20
5749102792,20
5750050255,20
5751041941,20
5752051311,20
5753047848,20
5754041255,20
5755034255,20
5756025959,20
5757087107,20
5758067607,20
5759055107,20
5760050570,20
5761069829,20
5762048181,20
5763070792,20
5764123904,20
5765123959,20
5766264663,20
5767122478,20
5768342515,20
5769312070,20
5770248737,20
5771053126,20
5772186922,20
5773085866,20
5774082755,20
5775076829,20
5776111904,20
5777055255,20
5778059441,20
5779223904,20
5780056885,20
5781063496,20
5782052052,20
5783048718,20
5784240292,20
5785052589,20
5786044866,20
5787032866,20
5788028866,20
5789045885,20
5790027052,20
5791029533,20
5792029848,20
5793065552,20
5794213663,20
5795245274,20
5796180774,20
5797243403,20
5798063829,20
5799216996,20
5800031626,20
5801063589,20
5803024200,20
5803102515,20
5804183311,20
5805067163,20
5807407570,20
5807486552,20
5808149811,20
5809098403,20
5810049718,20
5811047089,20
5812026829,20
5813047811,20
5814070144,20
5815214700,20
5816014126,20
5817027015,20
5818166959,20
5819007015,20
5820005163,20
5821030015,20
5822005403,20
5823018070,20
5824298163,20
5825135459,20
5826117385,20
5827066403,20
5828215218,20
5829088200,20
5830050422,20
5831038181,20
5832040422,20
5833047552,20
5834023626,20
5835017607,20
5836112663,20
5837050941,20
5838040811,20
5839075015,20
5840098903,20
5841244663,20
5842066366,20
5843050996,20
5844191089,20
5845440033,20
5846218681,20
5847242329,20
5848175218,20
5849058570,20
5850039255,20
5851046144,20
5852026700,20
5853152052,20
5854144218,20
5855130533,20
5856184218,20
5857158274,20
5858135144,20
5859127181,20
5860152792,20
5861370422,20
5862325052,20
5863146940,20
5864343663,20
5865262144,20
5866202107,20
5867088978,20
5868122940,20
5869073366,20
5870189959,20
5871033163,20
5872024848,20
5873039552,20
5874036589,20
5875053829,20
5876024737,20
5877047478,20
5878030126,20
5879032052,20
5880022144,20
5881026681,20
5882009959,20
5883015829,20
5884046885,20
5885041940,20
5886029644,20
5887035885,20
5888042033,20
5889092774,20
5890048348,20
5891039033,20
5892034737,20
5893052348,20
5894036385,20
5895406348,20
5896179737,20
5897288329,20
5898132348,20
5899165700,20
5900090200,20
5901068089,20
5902053366,20
5903053774,20
5904280755,20
5905115959,20
5906077552,20
5907080681,20
5908084774,20
5909058237,20
5910037774,20
5911028477,20
5912029663,20
5913051163,20
5914056774,20
5915047403,20
5916042459,20
5917107792,20
5918045163,20
5919048477,20
5920037533,20
5921041811,20
5922029792,20
5923024533,20
5924048589,20
5925041996,20
5926030292,20
5927081977,20
5928174737,20
5929106792,20
5930082089,20
5931055459,20
5932048126,20
5933270255,20
5934013755,20
5934979274,20
5936429903,20
5937123737,20
5938376774,20
5939087237,20
5940102885,20
5941073626,20
5942059218,20
5943057996,20
5944089940,20
5945064126,20
5946092996,20
5947100329,20
5948352163,20
5949268163,20
5950217533,20
5951204589,20
5952226533,20
5953035959,20
5954031922,20
5955178385,20
5956220422,20
5957128237,20
5958318089,20
5959184015,20
5960164940,20
5961114718,20
5962075977,20
5963069792,20
5964294607,20
5965110089,20
5966084533,20
5967091700,20
5968106274,20
5969047348,20
5970041885,20
5971025570,20
5972040607,20
5973074422,20
5974071681,20
5975062885,20
5976029533,20
5977036940,20
5978035959,20
5979238977,20
5980189274,20
5981102514,20
5982089459,20
5983075033,20
5984098329,20
5985076144,20
5986062237,20
5987061144,20
5988182922,20
5989110292,20
5990324218,20
5991128385,20
5992115940,20
5993082126,20
5994070052,20
5995119996,20
5996111922,20
5997080792,20
5998066107,20
5999044922,20
6000177459,20
6001216052,20
6002018996,20
6003172218,20
6004175477,20
6005051070,20
6006179589,20
6007192348,20
6008244829,20
6009080255,20
6010071848,20
6011211440,20
6012048070,20
6013233496,20
6014036163,20
6015042255,20
6016037163,20
6017081163,20
6018062737,20
6019084903,20
6020095607,20
6021085052,20
6022067163,20
6023075440,20
6024191033,20
6025248514,20
6026231052,20
6027036459,20
6028041848,20
6029049200,20
6030035440,20
6031038292,20
6032034737,20
6033071274,20
6034160570,20
6035113385,20
6036120551,20
6037106274,20
6038123922,20
6039265144,20
6040097144,20
6041066570,20
6042034181,20
6043029107,20
6044026718,20
6045030755,20
6046043885,20
6047040607,20
6048051607,20
6049078144,20
6050083811,20
6051041811,20
6052027014,20
6053047144,20
6054025700,20
6055026885,20
6056024792,20
6057040051,20
6058050977,20
6059030385,20
6060052737,20
6061058903,20
6062060977,20
6063039607,20
6064043551,20
6065058181,20
6066040274,20
6067032311,20
6068103774,20
6069039181,20
6070029477,20
6071022348,20
6072025811,20
6073036440,20
6074065663,20
6075064218,20
6076055681,20
6077064237,20
6078166589,20
6079060366,20
6080322126,20
6081078311,20
6082063866,20
6083066829,20
6084038848,20
6085094829,20
6086060792,20
6087047311,20
6088046051,20
6089061589,20
6090061551,20
6091061126,20
6092050755,20
6093066033,20
6094057570,20
6094994866,20
6096108014,20
6097059051,20
6098044459,20
6099060181,20
6100044681,20
6101085218,20
6102055885,20
6103050718,20
6104053366,20
6105105348,20
6106079718,20
6107074663,20
6108114163,20
6109130996,20
6110104829,20
6111054866,20
6112031774,20
6113046755,20
6114026829,20
6115020792,20
6116031570,20
6117044496,20
6118034255,20
6119060237,20
6120269718,20
6121066681,20
6122046977,20
6123049737,20
6124052663,20
6125054496,20
6126036792,20
6127030792,20
6128024829,20
6129094348,20
6130026459,20
6131020366,20
6132022588,20
6133032051,20
6134031366,20
6135055774,20
6136041588,20
6137050237,20
6138041033,20
6139034774,20
6140109514,20
6141075792,20
6142086848,20
6143074774,20
6144084922,20
6145111459,20
6146110848,20
6147060126,20
6148082996,20
6149123237,20
6150111533,20
6151115181,20
6152126977,20
6153108570,20
6154090755,20
6156336403,20
6157153385,20
6158276088,20
6159111477,20
6160169588,20
6161281477,20
6162017588,20
6163016181,20
6164032792,20
6165077663,20
6166072348,20
6167058107,20
6168043385,20
6169059977,20
6170030663,20
6171053644,20
6172119014,20
6173077163,20
6174054700,20
6175049107,20
6176046700,20
6177062996,20
6178048774,20
6179228144,20
6180163774,20
6181090663,20
6182028163,20
6183019163,20
6184016681,20
6185059570,20
6186032348,20
6187010792,20
6188014940,20
6189031255,20
6190121903,20
6191181755,20
6192111588,20
6193088422,20
6194068533,20
6195060829,20
6196145311,20
6197147311,20
6198098533,20
6199087107,20
6200380607,20
6201139255,20
6202039107,20
6203009311,20
6203998403,20
6205015496,20
6206004996,20
6207004255,20
6208022644,20
6209020774,20
6210026848,20
6211067311,20
6212113996,20
6213094125,20
6214110422,20
6215274959,20
6216098625,20
6217072014,20
6218042625,20
6219048625,20
6220110477,20
6221244681,20
6222040811,20
6223049237,20
6224028403,20
6225051107,20
6226094496,20
6227056533,20
6228100311,20
6229230292,20
6230043070,20
6231061681,20
6232034959,20
6233024033,20
6234015274,20
6235022885,20
6236010107,20
6237030514,20
6238011829,20
6239012940,20
6240022237,20
6241063848,20
6242086440,20
6243165700,20
6244391866,20
6245322385,20
6246088385,20
6247048792,20
6248032329,20
6249090588,20
6250041181,20
6251037959,20
6252032959,20
6253030329,20
6254110996,20
6255055162,20
6256092255,20
6257057237,20
6258057496,20
6259033607,20
6260030292,20
6261068385,20
6262076274,20
6263117033,20
6264201940,20
6265413107,20
6266317385,20
6267185033,20
6268188014,20
6269294181,20
6270181718,20
6271126533,20
6272181237,20
6273073125,20
6274071681,20
6275058422,20
6276254588,20
6277124718,20
6278050625,20
6279039440,20
6280028811,20
6281048848,20
6282032940,20
6283046885,20
6284036088,20
6285116829,20
6286080903,20
6287058866,20
6288055366,20
6289066162,20
6290051551,20
6291067237,20
6292052496,20
6293045996,20
6294027237,20
6294929662,20
6296127311,20
6297080014,20
6298197922,20
6299043292,20
6300091144,20
6301242292,20
6302067329,20
6303125588,20
6304107774,20
6305085588,20
6306106459,20
6307074292,20
6308134588,20
6309083977,20
6310068144,20
6311169144,20
6312094588,20
6313257033,20
6314070959,20
6315243199,20
6316126255,20
6317261866,20
6318059329,20
6319118329,20
6320120977,20
6321099329,20
6322118385,20
6323074125,20
6324047533,20
6325089848,20
6326232292,20
6327030922,20
6328049014,20
6329225477,20
6330041699,20
6331064107,20
6332056385,20
6333120366,20
6334065922,20
6335086811,20
6336182699,20
6337254088,20
6338066181,20
6339051440,20
6340053274,20
6341235477,20
6342050662,20
6343055496,20
6344178125,20
6345250255,20
6346086774,20
6347080348,20
6348103348,20
6349256348,20
6350085496,20
6351258477,20
6352057644,20
6353070681,20
6354065329,20
6355219940,20
6356046422,20
6357064755,20
6358211199,20
6359058292,20
6360112385,20
6361276125,20
6362077218,20
6363071514,20
6364105996,20
6365278533,20
6366086107,20
6367055274,20
6368045144,20
6369052755,20
6370048255,20
6371055181,20
6372278144,20
6373068385,20
6374044885,20
6375067162,20
6376099107,20
6377065811,20
6378044662,20
6379035718,20
6380086107,20
6381247274,20
6382044792,20
6383048459,20
6384178774,20
6385238551,20
6386047125,20
6387044977,20
6388043403,20
6389059403,20
6390049644,20
6391102255,20
6392180051,20
6393257107,20
6394062514,20
6395621236,20
6396223718,20
6397133570,20
6398074385,20
6399083070,20
6400110996,20
6401074459,20
6402095699,20
6403064625,20
6404048051,20
6405043718,20
6406033014,20
6407033977,20
6408026162,20
6409046014,20
6410117718,20
6411060662,20
6412087829,20
6413063311,20
6414047366,20
6415049496,20
6416055385,20
6417051329,20
6418030570,20
6419025199,20
6420026514,20
6421047403,20
6422034551,20
6423023162,20
6424024866,20
6425228570,20
6426056977,20
6427060218,20
6428053329,20
6429065699,20
6430055681,20
6431209662,20
6432143477,20
6433053718,20
6434052088,20
6435043662,20
6436105033,20
6437062162,20
6438046236,20
6439044977,20
6440101403,20
6441254681,20
6442101144,20
6443053311,20
6444090551,20
6445433588,20
6446311366,20
6447046496,20
6448043088,20
6449049181,20
6450042959,20
6451064218,20
6452181736,20
6453080662,20
6454060959,20
6455080792,20
6456100348,20
6457081366,20
6458060811,20
6459064885,20
6460057533,20
6461083014,20
6462052403,20
6463051940,20
6464036329,20
6465039607,20
6466033866,20
6467023551,20
6468029570,20
6469038348,20
6470056088,20
6471214477,20
6472083922,20
6473070088,20
6474074273,20
6475067440,20
6476274533,20
6477067236,20
6478052329,20
6479038514,20
6480033070,20
6481052107,20
6482037070,20
6483048144,20
6484044477,20
6485118088,20
6486069644,20
6487680755,20
6488217385,20
6489115144,20
6490063236,20
6491053033,20
6492021551,20
6493038329,20
6494174144,20
6495116885,20
6496104273,20
6497069366,20
6498041144,20
6499038551,20
6500101551,20
6501322070,20
6502065959,20
6503065810,20
6504046403,20
6505048533,20
6506047903,20
6507028070,20
6508830033,20
6509218681,20
6510096144,20
6511237736,20
6512023625,20
6513061477,20
6514031014,20
6515199755,20
6516056181,20
6517062273,20
6518075699,20
6519216570,20
6520208885,20
6521277292,20
6522038792,20
6523027885,20
6524010829,20
6525071681,20
6526061366,20
6527044366,20
6528035644,20
6529062088,20
6530076125,20
6531113533,20
6532051922,20
6533082903,20
6534078477,20
6535220699,20
6536044625,20
6537035125,20
6538018310,20
6539026496,20
6540178903,20
6541216959,20
6542022533,20
6543026033,20
6544023588,20
6545244810,20
6546077829,20
6547066162,20
6548180699,20
6549255292,20
6550042959,20
6551119033,20
6552106329,20
6553137996,20
6554043588,20
6555024625,20
6556007977,20
6557035181,20
6558025996,20
6559018273,20
6560211014,20
6561252329,20
6562041829,20
6563130644,20
6564100885,20
6565300755,20
6566104736,20
6567072607,20
6568056162,20
6569068588,20
6570062422,20
6571049570,20
6572051847,20
6573142347,20
6574086440,20
6575117181,20
6576130329,20
6577101847,20
6578078162,20
6579079699,20
6580099144,20
6581093088,20
6582069496,20
6583053440,20
6584083959,20
6585069662,20
6586052699,20
6587056699,20
6588056699,20
6589067755,20
6590086922,20
6591098329,20
6592108310,20
6593142310,20
6594081255,20
6596040403,20
6596220014,20
6597140884,20
6598248422,20
6599228107,20
6600049440,20
6601133181,20
6602244273,20
6603065792,20
6604096810,20
6605126977,20
6606061218,20
6607040422,20
6608047144,20
6609070792,20
6610044903,20
6611210829,20
6612034662,20
6613048255,20
6614040570,20
6615023588,20
6616027607,20
6617038625,20
6618028940,20
6619019088,20
6620141810,20
6621232922,20
6622054347,20
6623050181,20
6624051588,20
