time,right_feedback
609437833,7.78000020980835
708718536,7.78000020980835
767596314,10.710000038146973
867546295,15.630000114440918
967290629,17.600000381469727
1109426314,18.760000228881836
1211094480,19.100000381469727
1309717332,19.299999237060547
1408704925,19.299999237060547
1508439777,19.610000610351562
1566889573,19.84000015258789
1709531665,19.889999389648438
1767279980,19.729999542236328
1908307832,20.200000762939453
1966805017,20.200000762939453
2108307350,20.030000686645508
2207884813,19.889999389648438
2268885739,20.200000762939453
2410853480,19.59000015258789
2829557591,19.75
2831068405,19.959999084472656
2838835905,19.979999542236328
2839057016,19.959999084472656
2913399146,19.729999542236328
3008302813,19.559999465942383
3107551609,19.40999984741211
3166193813,19.40999984741211
3307812831,19.959999084472656
3407425201,20.219999313354492
3466475183,20.219999313354492
3607672164,20.389999389648438
3707147349,20.299999237060547
3807720368,20.1299991607666
3907483997,19.889999389648438
4007407905,19.450000762939453
4106970145,19.450000762939453
4165681201,19.450000762939453
4307145812,19.540000915527344
4365998293,19.360000610351562
4507055719,19.40999984741211
4607043127,19.610000610351562
4666504089,19.59000015258789
4807325775,19.6299991607666
4865783923,19.6299991607666
4966055497,19.940000534057617
5065469108,20.200000762939453
5165708071,20.34000015258789
5265615311,20.25
5365556237,20.010000228881836
5465627533,19.540000915527344
5606812533,19.75
5709086793,20.030000686645508
5807025996,19.81999969482422
5906467070,19.65999984741211
6007098218,19.520000457763672
6106709718,19.31999969482422
6206555551,19.139999389648438
6306291255,19.31999969482422
6406692737,19.5
6506610107,19.860000610351562
6606651681,19.940000534057617
6706336773,20.170000076293945
6807086847,20.25
6906428033,20.149999618530273
7006278792,19.100000381469727
7106611181,19.209999084472656
7164803384,19.209999084472656
7306471940,19.5
7364876773,19.68000030517578
7505872088,19.31999969482422
7564952088,19.43000030517578
7705981736,19.59000015258789
7765913495,19.59000015258789
7865240051,19.75
7964962217,20.170000076293945
8106193180,20.200000762939453
8164759365,20.079999923706055
8306051680,19.65999984741211
8365243272,19.65999984741211
8464289476,19.299999237060547
8605985143,19.360000610351562
8706216976,19.520000457763672
8764424624,19.729999542236328
8905513198,19.030000686645508
9005573605,19.270000457763672
9105500883,19.610000610351562
9205542124,19.190000534057617
9305602550,19.030000686645508
9405665105,18.93000030517578
9505211716,19.31999969482422
9605628698,19.559999465942383
9706427346,19.520000457763672
9805498272,19.770000457763672
9905217623,19.940000534057617
9964201957,19.40999984741211
10106290086,18.950000762939453
10163764994,19.079999923706055
10305601864,19.079999923706055
10363877197,19.079999923706055
10464259419,19.079999923706055
10605486327,19.450000762939453
10664137049,19.65999984741211
10804736604,19.75
10905267882,19.31999969482422
10964082863,19.31999969482422
11063575845,19.520000457763672
11164285771,19.610000610351562
11305427123,19.6299991607666
11363832493,19.75
11463725308,19.25
11605367122,18.950000762939453
11663586733,18.950000762939453
11763836641,18.81999969482422
11904475974,19.700000762939453
11963140252,19.540000915527344
12104753974,19.209999084472656
12204428585,19.559999465942383
12304816474,19.1200008392334
12363561437,19.1200008392334
12504878400,19.34000015258789
12605124325,19.3799991607666
12704678103,19.190000534057617
12805106029,19.43000030517578
12904207585,19.889999389648438
12963528047,19.889999389648438
13104670918,19.1200008392334
13204809270,18.989999771118164
13304349677,18.93000030517578
13404306325,19.100000381469727
13462977306,18.84000015258789
13604798510,19.190000534057617
13704205380,19.34000015258789
13804941232,19.31999969482422
13904158139,18.860000610351562
14003875565,18.81999969482422
14062856325,18.719999313354492
14162676584,19.030000686645508
14263674047,19.15999984741211
14362893954,19.299999237060547
14463026843,19.059999465942383
14563153491,18.989999771118164
14663039787,18.719999313354492
14762183713,19.010000228881836
14862840620,19.139999389648438
