time,left_command
9550266179,20
9551210179,20
9552192975,20
9553204253,20
9554573198,20
9555552142,20
9556543012,20
9557461920,20
9558439827,20
9559293512,20
9560214716,20
9561362420,20
9562146475,20
9563148827,20
9564157179,20
9566962883,20
9567131568,20
9567399364,20
9568303216,20
9568939253,20
9570490346,20
9571098809,20
9572032661,20
9573265105,20
9574600142,20
9575078883,20
9577035938,20
9578284549,20
9579200957,20
9580088235,20
9581041642,20
9582067920,20
9583072198,20
9584050716,20
9585053364,20
9586404253,20
9587236864,20
9588065698,20
9589187438,20
9590057087,20
9591061901,20
9592511827,20
9593072975,20
9594274549,20
9595137383,20
9596184587,20
9597155920,20
9598793568,20
9599125105,20
9600551661,20
9601251994,20
9602069235,20
9603338809,20
9604206994,20
9605914901,20
9607588827,20
9607736568,20
9608650124,20
9608749401,20
9610185809,20
9611234679,20
9612581364,20
9613515661,20
9614107883,20
9615125753,20
9616113827,20
9617103920,20
9618124975,20
9619641364,20
9620282068,20
9621344531,20
9622021086,20
9623170253,20
9624196809,20
9625209679,20
9626251420,20
9627311753,20
9628454216,20
9629952142,20
9630092494,20
9631701105,20
9633056216,20
9635385994,20
9635569994,20
9635643031,20
9636537401,20
9637256512,20
9638117846,20
9639524457,20
9639979846,20
9641359735,20
9642506827,20
9643538068,20
9644145753,20
9645409161,20
9646182901,20
9647265735,20
9648511864,20
9649407198,20
9650296012,20
9651259346,20
9652421086,20
9653122179,20
9654371179,20
9655247364,20
9656161142,20
9657177327,20
9658234512,20
9659209346,20
9660135068,20
9661116549,20
9662057216,20
9663413198,20
9664161253,20
9665136346,20
9666157827,20
9667228568,20
9668136568,20
9669188364,20
9670956012,20
9671132272,20
9672256957,20
9673186031,20
9674179920,20
9675176790,20
9676186549,20
9677099364,20
9678098179,20
9679132309,20
9680057401,20
9681190957,20
9682646309,20
9683604105,20
9684665327,20
9685514457,20
9686271512,20
9687120735,20
9688115846,20
9689131401,20
9690393216,20
9691254864,20
9692136735,20
9693094068,20
9694187086,20
9695239105,20
9696295475,20
9696990790,20
9698063772,20
9699348031,20
9700330420,20
9701345031,20
9702237938,20
9703229346,20
9704193049,20
9705871883,20
9706482938,20
9707380531,20
9708442809,20
9709300957,20
9710121679,20
9711132142,20
9712417105,20
9713218086,20
9714063531,20
9715148661,20
9716242790,20
9717266290,20
9718248605,20
9719177938,20
9720112161,20
9721360846,20
9722363086,20
9723170327,20
9724274253,20
9725246975,20
9726048586,20
9727330290,20
9728083938,20
9729059235,20
9730165290,20
9731077401,20
9732059123,20
9733539420,20
9733969179,20
9735292068,20
9736186846,20
9737298531,20
9738327753,20
9739210605,20
9740081531,20
9741065994,20
9742390272,20
9743411846,20
9744049216,20
9745624198,20
9746556086,20
9748198105,20
9748826401,20
9749392716,20
9750358123,20
9751380975,20
9752311901,20
9753352772,20
9754047605,20
9755257420,20
9756456716,20
9757563549,20
9758174586,20
9759159735,20
9760092105,20
9761158994,20
9762071883,20
9763421383,20
9764616438,20
9765461086,20
9766263179,20
9767194235,20
9768340883,20
9769270346,20
9770252327,20
9771237420,20
9772319420,20
9773197216,20
9774346364,20
9775413364,20
9776130679,20
9777574623,20
9778078179,20
9779436235,20
9780198160,20
9781546216,20
9783532735,20
9783729049,20
9784166253,20
9785002846,20
9786089920,20
9788790957,20
9789355457,20
9790288698,20
9791339809,20
9792267957,20
9793547123,20
9794211160,20
9795370586,20
9796616198,20
9797363605,20
9798977753,20
9799768957,20
9800446809,20
9801194401,20
9802092420,20
9803125605,20
9804101753,20
9805565957,20
9805923160,20
9807508901,20
9810360253,20
9810533938,20
9811388346,20
9812218809,20
9813254309,20
9814375901,20
9815448809,20
9816260586,20
9817228642,20
9818224364,20
9820093494,20
9820739309,20
9821297475,20
9822204920,20
9823052383,20
9824165346,20
9825551105,20
9826375309,20
9827379809,20
9828032549,20
9829369623,20
9830371475,20
9831311438,20
9832372531,20
9833111994,20
9834290883,20
9835432327,20
9836075531,20
9837129031,20
9838227790,20
9839100123,20
9840166031,20
9841495457,20
9842494549,20
9843144346,20
9844094623,20
9845134642,20
9846104586,20
9847155623,20
9848100735,20
9849064309,20
9850374012,20
9851204697,20
9852318809,20
9853132031,20
9854310901,20
9855242290,20
9856326679,20
9857286142,20
9858196568,20
9859309605,20
9860144234,20
9861145123,20
9862122142,20
9863107864,20
9864118105,20
9865463123,20
9866224327,20
9867175549,20
9868169679,20
9869141197,20
9870154642,20
9871268197,20
9872092475,20
9873099272,20
9874087123,20
9875079012,20
9876076697,20
9877045753,20
9878142697,20
9879133179,20
9880352438,20
9881766568,20
9881950697,20
9883098790,20
9884134216,20
9885126086,20
9886316716,20
9887072734,20
9888084883,20
9889093716,20
9890130790,20
9891110772,20
9892093105,20
9893139216,20
9894124327,20
9895159105,20
9896145920,20
9897128475,20
9898164734,20
9899150920,20
9900145623,20
9901258160,20
9902130901,20
9903229772,20
9904248494,20
9905639957,20
9906038549,20
9907393031,20
9908070975,20
9909039938,20
9910392216,20
9911098772,20
9912044197,20
9913044049,20
9914173957,20
9915134734,20
9916247234,20
9917126457,20
9918124290,20
9919102068,20
9920120494,20
9921093160,20
9922099790,20
9923114290,20
9924085142,20
9925536660,20
9926078179,20
9927192160,20
9928191864,20
9929139290,20
9930208197,20
9931330660,20
9932037623,20
9933292179,20
9934067642,20
9935047197,20
9936074142,20
9937297697,20
9938418457,20
9939271179,20
9940236901,20
9941124512,20
9942137105,20
9943349901,20
9944177957,20
9945278420,20
9946268086,20
9947451197,20
9948245494,20
9949108309,20
9950283790,20
9951107697,20
9952077420,20
9953258568,20
9954197790,20
9955997327,20
9956170290,20
9957115975,20
9958487920,20
9959226790,20
9960491623,20
9961421438,20
9962214234,20
9963389697,20
9965007327,20
9965107142,20
9966145623,20
9967467197,20
9968237827,20
9969246605,20
9970125920,20
9971339642,20
9972123012,20
9973211012,20
9974163549,20
9975070031,20
9976253401,20
9977213216,20
9978933697,20
9980437309,20
9980575012,20
9982240012,20
9982349994,20
9983244864,20
9984246734,20
9985132068,20
9986089253,20
9987419605,20
9988081938,20
9989096623,20
9990111957,20
9991536234,20
9992116123,20
9993085012,20
9994139494,20
9995090957,20
9996373123,20
9997059327,20
9998112975,20
9999119716,20
10000096049,20
10001083512,20
10002104494,20
10003097049,20
10004071883,20
10005076642,20
10006452031,20
10007159457,20
10008114160,20
10009119957,20
10010139901,20
10011117068,20
10012268512,20
10013142660,20
10014122271,20
10015105883,20
10016102920,20
10017091568,20
10018094216,20
10019232586,20
10020095901,20
10021243290,20
10022231197,20
10023196827,20
10024153734,20
10025154383,20
10026085049,20
10027191568,20
10028184846,20
10029144327,20
10030671160,20
10031305197,20
10032205197,20
10033701179,20
10034119734,20
10035824086,20
10036320920,20
10037637216,20
10038423346,20
10039294790,20
10040295901,20
10041145957,20
10042386346,20
10043533346,20
10044348660,20
10046012845,20
10046147068,20
10047387549,20
10048186679,20
10049261883,20
10050176957,20
10052950197,20
10053105975,20
10054563290,20
10056308216,20
10056423142,20
10056942827,20
10058579216,20
10059051494,20
10060055605,20
10061117845,20
10062406179,20
10063358142,20
10064340383,20
10065134697,20
10066395957,20
10067180994,20
10068092883,20
10069157586,20
10070189123,20
10071153142,20
10072134160,20
10073196994,20
10074169123,20
10075119364,20
10076105920,20
10077107568,20
10078120049,20
10079137697,20
10080112605,20
10081092586,20
10082102512,20
10083087142,20
10084071475,20
10085096197,20
10086218031,20
10087185253,20
10088217771,20
10089217475,20
10090267364,20
10091184808,20
10092265808,20
10093078457,20
10094163531,20
10095079716,20
10096260790,20
10097057975,20
10098185605,20
10099126345,20
10100112549,20
10101034179,20
10102059716,20
10103217734,20
10104152086,20
10106367808,20
10106628234,20
10107002068,20
10108460734,20
10109529438,20
10110296142,20
10111197586,20
10112238716,20
10113028197,20
10114178327,20
10115781660,20
10116289938,20
10117032364,20
10118153679,20
10119662642,20
10120291401,20
10121285420,20
10122157290,20
10123362086,20
10124463827,20
10125076734,20
10126321790,20
10127330827,20
10128375882,20
10129399475,20
10130382105,20
10131054642,20
10132086920,20
10133404642,20
10134437753,20
10135016049,20
10136187142,20
10137471790,20
10138359327,20
10139520827,20
10139979642,20
10140957549,20
10142271586,20
10143991642,20
10144110012,20
10145116586,20
10146136401,20
10147130234,20
10148123716,20
10149203382,20
10150069420,20
10151184142,20
10152155549,20
10153565179,20
10154366494,20
10155111086,20
10156341031,20
10157525642,20
10158166975,20
10159217179,20
10160133531,20
10161166197,20
10162172512,20
10163164457,20
10164423771,20
10165091901,20
10166250753,20
10167123160,20
10168108031,20
10169492845,20
10173393179,20
10173557957,20
10173628568,20
10173694457,20
10175121549,20
10176454401,20
10177236623,20
10178092771,20
10179300679,20
10180390882,20
10181349308,20
10182200308,20
10183053994,20
10184332105,20
10185147308,20
10186614660,20
10187093105,20
10188437494,20
10189374049,20
10190721160,20
10191053308,20
10192439160,20
10193761494,20
10195990160,20
10196161123,20
10196722308,20
10196833271,20
10198467105,20
10199799734,20
10200635160,20
10201613734,20
10202345234,20
10203291382,20
10205005142,20
10205665457,20
10206397123,20
10207372123,20
10208231512,20
10209492901,20
10210043457,20
10211469290,20
10212562345,20
10213640919,20
10214306401,20
10215279160,20
10216444086,20
10217623734,20
10218101457,20
10219141401,20
10220397345,20
10221576419,20
10222145049,20
10223094364,20
10224233827,20
10225088623,20
10226190623,20
10228129327,20
10228268919,20
10229057419,20
10230406401,20
10231481068,20
10232246975,20
10233630956,20
10234478882,20
10235409771,20
10236173827,20
10237129549,20
10238179919,20
10239060790,20
10240305234,20
10241478290,20
10242334419,20
10243107271,20
10244130808,20
10245117086,20
10246106253,20
10247296660,20
10248107290,20
10249076605,20
10250089753,20
10251351716,20
10252075216,20
10253245216,20
10254253253,20
10255195475,20
10256349049,20
10257241197,20
10259071438,20
10259213494,20
10260419253,20
10261227531,20
10262316142,20
