time,left_feedback
37470290885,0.0
37570272681,0.0
37670346366,0.0
37770601255,0.0
37870312199,0.0
38011409273,0.0
38070180514,0.0
38170324884,0.0
38311553495,0.0
38411135329,0.0
38511377143,0.0
38611096717,0.0
38711695254,0.0
38811207625,0.0
38911293180,0.0
39010990495,0.0
39110978199,0.0
