time,left_feedback
609437833,4.150000095367432
708718536,4.150000095367432
767596314,10.84000015258789
867546295,14.890000343322754
967290629,16.739999771118164
1109426314,17.829999923706055
1211094480,18.290000915527344
1309717332,18.719999313354492
1408704925,18.780000686645508
1508439777,19.15999984741211
1566889573,19.15999984741211
1709531665,18.530000686645508
1767279980,18.59000015258789
1908307832,19.15999984741211
1966805017,19.34000015258789
2108307350,18.81999969482422
2207884813,18.799999237060547
2268885739,18.799999237060547
2410853480,18.649999618530273
2829557591,19.1200008392334
2831068405,19.15999984741211
2838835905,19.270000457763672
2839057016,18.81999969482422
2913399146,18.649999618530273
3008302813,18.989999771118164
3107551609,18.84000015258789
3166193813,18.84000015258789
3307812831,19.5
3407425201,19.100000381469727
3466475183,19.559999465942383
3607672164,19.450000762939453
3707147349,19.5
3807720368,19.450000762939453
3907483997,18.510000228881836
4007407905,18.450000762939453
4106970145,18.799999237060547
4165681201,18.780000686645508
4307145812,18.93000030517578
4365998293,18.989999771118164
4507055719,18.719999313354492
4607043127,18.610000610351562
4666504089,18.610000610351562
4807325775,18.989999771118164
4865783923,18.700000762939453
4966055497,18.90999984741211
5065469108,19.190000534057617
5165708071,19.139999389648438
5265615311,18.8799991607666
5365556237,18.489999771118164
5465627533,18.549999237060547
5606812533,19.1200008392334
5709086793,18.93000030517578
5807025996,18.950000762939453
5906467070,18.719999313354492
6007098218,18.719999313354492
6106709718,18.84000015258789
6206555551,18.3700008392334
6306291255,18.610000610351562
6406692737,18.739999771118164
6506610107,18.969999313354492
6606651681,18.860000610351562
6706336773,19.360000610351562
6807086847,19.520000457763672
6906428033,19.270000457763672
7006278792,18.020000457763672
7106611181,18.469999313354492
7164803384,18.469999313354492
7306471940,18.969999313354492
7364876773,18.969999313354492
7505872088,18.59000015258789
7564952088,18.93000030517578
7705981736,18.8799991607666
7765913495,18.860000610351562
7865240051,19.270000457763672
7964962217,18.989999771118164
8106193180,18.780000686645508
8164759365,18.780000686645508
8306051680,18.780000686645508
8365243272,18.450000762939453
8464289476,18.1299991607666
8605985143,18.25
8706216976,18.700000762939453
8764424624,18.56999969482422
8905513198,18.25
9005573605,18.489999771118164
9105500883,18.610000610351562
9205542124,18.43000030517578
9305602550,18.309999465942383
9405665105,18.530000686645508
9505211716,18.549999237060547
9605628698,18.739999771118164
9706427346,18.610000610351562
9805498272,18.739999771118164
9905217623,19.010000228881836
9964201957,19.010000228881836
10106290086,18.329999923706055
10163764994,18.329999923706055
10305601864,18.389999389648438
10363877197,18.450000762939453
10464259419,18.81999969482422
10605486327,18.530000686645508
10664137049,18.799999237060547
10804736604,18.90999984741211
10905267882,18.700000762939453
10964082863,18.700000762939453
11063575845,18.510000228881836
11164285771,18.739999771118164
11305427123,18.510000228881836
11363832493,18.290000915527344
11463725308,18.290000915527344
11605367122,17.979999542236328
11663586733,17.920000076293945
11763836641,18.290000915527344
11904475974,18.450000762939453
11963140252,18.450000762939453
12104753974,18.649999618530273
12204428585,18.59000015258789
12304816474,18.59000015258789
12363561437,18.489999771118164
12504878400,18.799999237060547
12605124325,18.530000686645508
12704678103,18.719999313354492
12805106029,18.59000015258789
12904207585,18.969999313354492
12963528047,18.969999313354492
13104670918,18.270000457763672
13204809270,18.389999389648438
13304349677,18.610000610351562
13404306325,18.06999969482422
13462977306,18.40999984741211
13604798510,18.450000762939453
13704205380,18.40999984741211
13804941232,18.469999313354492
13904158139,18.149999618530273
14003875565,18.049999237060547
14062856325,18.049999237060547
14162676584,18.170000076293945
14263674047,18.06999969482422
14362893954,18.09000015258789
14463026843,18.190000534057617
14563153491,18.170000076293945
14663039787,17.690000534057617
14762183713,17.940000534057617
14862840620,18.170000076293945
