time,right_feedback
15291988287,17.510000228881836
15391617046,17.6200008392334
15491646120,17.65999984741211
15591977583,17.549999237060547
15692047231,17.489999771118164
15791352416,17.469999313354492
15891421175,17.399999618530273
15991359453,17.329999923706055
16091679064,17.350000381469727
16191558305,17.190000534057617
16250204416,17.1200008392334
16391373397,17.100000381469727
16491439101,17.079999923706055
16591120323,17.0
16649940267,17.06999969482422
16749794360,17.209999084472656
16850157767,17.3799991607666
16949869582,17.459999084472656
17049848675,17.420000076293945
17149979471,17.260000228881836
17250089637,17.239999771118164
17391283267,16.8799991607666
17490976600,16.639999389648438
17549990174,16.780000686645508
17649977896,16.809999465942383
17790756637,16.950000762939453
17890744526,17.170000076293945
17991148822,17.209999084472656
18090725007,17.170000076293945
18190686692,17.079999923706055
18290652581,17.0
18390606618,17.010000228881836
18490443174,17.209999084472656
18590597174,17.290000915527344
18690459396,17.3799991607666
18790759192,17.280000686645508
18890576748,17.420000076293945
18990487062,17.309999465942383
19090257970,17.280000686645508
19190526321,17.170000076293945
19290293988,17.030000686645508
19390401303,17.079999923706055
19490605488,17.149999618530273
19548922395,17.149999618530273
19648829636,17.170000076293945
19790463895,16.809999465942383
19849237043,16.809999465942383
19990115006,17.079999923706055
20090403043,16.90999984741211
20148942136,16.90999984741211
20248932506,16.809999465942383
20349100617,16.709999084472656
20448772173,16.93000030517578
20548841469,17.280000686645508
20648766709,17.559999465942383
20748843117,17.309999465942383
20848846580,17.079999923706055
20989900302,16.760000228881836
21089787968,16.6299991607666
21189917894,16.639999389648438
21289837357,16.760000228881836
21389779802,16.790000915527344
21489658116,16.84000015258789
21589673783,16.690000534057617
21689582079,16.350000381469727
21789587653,16.65999984741211
21889674746,16.860000610351562
21989583320,17.1200008392334
22089875153,17.219999313354492
22189379931,17.329999923706055
22289627320,17.350000381469727
22389445820,17.440000534057617
22489378505,17.469999313354492
22589213301,17.399999618530273
22648179690,17.399999618530273
22789273708,17.06999969482422
22889189004,17.149999618530273
22947818041,17.100000381469727
23047948078,17.190000534057617
23147714652,17.309999465942383
23247786412,17.139999389648438
23389114226,17.079999923706055
23447727560,17.190000534057617
23548192856,17.209999084472656
23688996800,17.149999618530273
23747839337,17.239999771118164
23847876189,17.329999923706055
23988764763,17.329999923706055
24088713559,17.469999313354492
24188847948,17.579999923706055
24288801744,17.290000915527344
24388694911,17.030000686645508
24488784189,16.690000534057617
24588666189,16.709999084472656
24688575707,16.729999542236328
24788537096,17.049999237060547
24888645503,17.209999084472656
24988450929,17.1200008392334
25088618651,16.639999389648438
25188491966,16.899999618530273
25288858207,16.979999542236328
25388435929,16.84000015258789
25488505929,16.780000686645508
25588379632,16.959999084472656
25688428706,16.90999984741211
25788474447,17.049999237060547
25888287206,17.469999313354492
25988548262,17.510000228881836
26088228651,17.510000228881836
26188277725,17.309999465942383
26288219780,16.65999984741211
26347055095,17.030000686645508
26446762243,17.309999465942383
26547009132,17.420000076293945
26647099261,17.329999923706055
26746992669,17.190000534057617
26847023132,17.010000228881836
26946766687,17.190000534057617
27046963891,17.190000534057617
27146954835,16.959999084472656
27247038687,16.950000762939453
27346767409,17.06999969482422
27447129465,17.329999923706055
27546872261,17.600000381469727
27687888576,17.3799991607666
27787822613,17.139999389648438
27887751372,16.709999084472656
27987913075,16.31999969482422
28087789909,16.709999084472656
28187685557,16.690000534057617
28287745020,17.010000228881836
28387662075,17.139999389648438
28487666001,16.6299991607666
28587827779,16.309999465942383
28687652964,16.579999923706055
28787699445,16.780000686645508
28887726853,16.93000030517578
28987615279,17.100000381469727
29087536334,17.3700008392334
29187714371,17.459999084472656
29287864667,17.079999923706055
29387548982,17.1200008392334
29487451908,17.290000915527344
29587451149,17.219999313354492
29687369704,16.950000762939453
29787523389,17.100000381469727
29887348204,17.190000534057617
29987407852,17.209999084472656
30087223500,17.280000686645508
30146031111,17.010000228881836
30245848241,16.93000030517578
30345823648,17.079999923706055
30487385148,17.209999084472656
30545887963,16.690000534057617
30645935852,16.510000228881836
30745892240,16.450000762939453
30845704352,16.68000030517578
30987294555,17.100000381469727
31087202629,17.329999923706055
31146019611,17.280000686645508
31245721611,17.010000228881836
31345989351,16.6299991607666
31446099925,16.09000015258789
31545860721,16.170000076293945
31645881018,16.170000076293945
31787231203,16.68000030517578
31845688536,16.68000030517578
31945718925,16.84000015258789
32087421703,16.309999465942383
32145702425,16.309999465942383
32245715943,16.530000686645508
32386835980,16.809999465942383
32445708925,16.809999465942383
32586854147,16.950000762939453
32686709962,17.530000686645508
32786781610,17.420000076293945
32886763443,17.209999084472656
32986761684,17.420000076293945
33086758943,17.399999618530273
33186832017,17.219999313354492
33286623165,16.84000015258789
33386539276,17.049999237060547
33486787906,17.239999771118164
33586526424,17.459999084472656
33686527072,17.459999084472656
33786737109,17.06999969482422
33886741461,16.90999984741211
33986420368,17.1200008392334
34086575053,17.190000534057617
34186327905,16.600000381469727
34286374238,16.739999771118164
34387458979,17.049999237060547
34444937090,17.399999618530273
34586266368,17.559999465942383
34644934294,17.690000534057617
34786446053,17.489999771118164
34886102497,17.3799991607666
34945038053,16.809999465942383
35086196793,16.399999618530273
35144949293,16.559999465942383
35245006053,17.0
35344706812,17.329999923706055
35444766793,17.1200008392334
35545163904,16.790000915527344
35644876108,16.760000228881836
35744746645,16.790000915527344
35844707349,16.809999465942383
35944892034,17.170000076293945
36044727552,17.309999465942383
36144856478,17.510000228881836
36285943367,17.530000686645508
36344766570,17.530000686645508
36485719200,17.549999237060547
36585793367,17.549999237060547
36685531255,13.699999809265137
36785400126,13.699999809265137
36885535496,13.699999809265137
36985459366,13.699999809265137
37085442922,13.699999809265137
37185448959,0.0
37285363496,0.0
37385411440,0.0
37485272385,0.0
37585345533,0.0
37685560033,0.0
37785192773,0.0
37885289903,0.0
37985284921,0.0
38085345162,0.0
38185165921,0.0
38285034143,0.0
38385092699,0.0
38484893847,0.0
38584864643,0.0
38685162699,0.0
38743835717,0.0
38843841532,0.0
38943786773,0.0
39084884032,0.0
39143558402,0.0
39243678069,0.0
39384873698,0.0
39443550180,0.0
39584769606,0.0
39684647198,0.0
39784706235,0.0
39884577179,0.0
39984766902,0.0
40084494179,0.0
40184302327,0.0
40284518624,0.0
40384527124,0.0
40484399198,0.0
40584435679,0.0
40684401938,0.0
40784327883,0.0
40884282105,0.0
40984304105,0.0
41084264660,0.0
41184395956,0.0
41284225790,0.0
41384392160,0.0
41484368030,0.0
41584409771,0.0
41684216956,0.0
41784258456,0.0
41884102178,0.0
41984327419,0.0
42084307049,0.0
42184283956,0.0
