43.571001739,1.46693321033333,211.7,4,30,43
43.5710054056667,1.466929877,211.7,4,34,47
43.5710099056667,1.46692471033333,211.7,4,32,45
43.5710099056667,1.46692471033333,211.7,4,22,30
43.571014739,1.46691971033333,211.7,4,22,30
43.571014739,1.46691971033333,211.7,4,22,31
43.5710199056667,1.466914377,211.7,4,22,31
43.571025239,1.46690921033333,211.7,4,21,30
43.571030739,1.46690387699999,211.8,4,18,23
43.5710355723333,1.46689921033333,211.8,4,16,20
43.5710410723333,1.46689371033333,211.8,4,15,19
43.5710464056667,1.46688854366666,211.8,4,14,16
43.571051739,1.466882877,211.8,4,14,14
43.571057239,1.46687754366666,211.8,4,14,14
43.5710625723333,1.46687221033333,211.8,4,14,14
43.5710625723333,1.46687221033333,211.8,4,14,14
43.5710684056667,1.46686621033333,211.8,4,14,14
43.5710744056667,1.46686054366666,211.8,4,14,14
43.5710744056667,1.46686054366666,211.8,4,14,14
43.5710800723333,1.46685454366666,211.8,4,14,13
43.571086239,1.46684837699999,211.8,4,14,13
43.571092239,1.46684221033333,211.8,4,14,11
43.5710980723333,1.46683621033333,211.8,4,14,11
43.5711044056667,1.46683004366666,211.8,4,14,11
43.5711109056667,1.46682371033333,211.8,4,14,11
43.5711109056667,1.46682371033333,211.8,4,14,12
43.5711170723333,1.46681771033333,211.8,4,14,12
43.5711234056667,1.46681171033333,211.7,4,14,12
43.5711234056667,1.46681171033333,211.7,4,14,12
43.571129739,1.46680554366666,211.7,4,14,13
43.5711360723333,1.46679971033333,211.7,4,14,13
43.5711424056667,1.46679321033333,211.7,4,14,11
43.571148739,1.46678671033333,211.7,4,14,10
43.571155406,1.46678021033333,211.7,4,14,12
43.571161906,1.46677471033333,211.7,4,14,12
43.571168406,1.46676854366666,211.7,4,14,11
43.571174906,1.46676237699999,211.7,4,14,10
43.571174906,1.46676237699999,211.7,4,14,10
43.571181906,1.46675587699999,211.7,4,14,10
43.571181906,1.46675587699999,211.7,4,14,10
43.5711885723333,1.46674954366666,211.7,4,14,10
43.5711950723333,1.46674237699999,211.7,4,14,10
43.5712015723333,1.46673571033333,211.7,4,14,11
43.571207906,1.46672971033333,211.7,4,14,11
43.571213239,1.46672354366666,211.7,4,14,11
43.571216406,1.46671554366666,211.7,4,14,10
