time,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
4.400426626205444,0.1998357590351218,0.0,0.0,0.0,0.0,0.0050576740834071
4.963051795959473,0.1998357590351218,0.0,0.0,0.0,0.0,0.0050233270557095
4.600466728210449,0.1998357590351218,0.0,0.0,0.0,0.0,0.0049901172847187
4.700671434402466,0.1998357590351218,0.0,0.0,0.0,0.0,0.0049580343565337
4.800380706787109,0.1998357590351218,0.0,0.0,0.0,0.0,0.0049270579635075
4.900463342666626,0.1998357590351218,0.0,0.0,0.0,0.0,0.0048972678732192
5.000685214996338,0.1998357590351218,0.0,0.0,0.0,0.0,0.0048686133951142
5.100450754165649,0.1998357590351218,0.0,0.0,0.0,0.0,0.0048411047704326
5.200486660003662,0.1998357590351218,0.0,0.0,0.0,0.0,0.0048147797372535
5.300360441207886,0.1998357590351218,0.0,0.0,0.0,0.0,0.0047896291342142
5.400287389755249,0.1998357590351218,0.0,0.0,0.0,0.0,0.0047656819254713
5.96326208114624,0.1998357590351218,0.0,0.0,0.0,0.0,0.0047429455512856
5.600377082824707,0.1998357590351218,0.0,0.0,0.0,0.0,0.0047214461421458
5.700408458709717,0.1998357590351218,0.0,0.0,0.0,0.0,0.0047011983546533
5.800492286682129,0.1998357590351218,0.0,0.0,0.0,0.0,0.00468221377317
5.900243520736694,0.1998357590351218,0.0,0.0,0.0,0.0,0.004664519328157
6.000354051589966,0.1998357590351218,0.0,0.0,0.0,0.0,0.0046481522868016
6.100483655929565,0.1998357590351218,0.0,0.0,0.0,0.0,0.0046331285325459
6.200458765029907,0.1998357590351218,0.0,0.0,0.0,0.0,0.004619482008678
6.300480365753174,0.1998357590351218,0.0,0.0,0.0,0.0,0.0046072589667278
6.400557041168213,0.1998357590351218,0.0,0.0,0.0,0.0,0.004596476203124
6.963908910751343,0.1998357590351218,0.0,0.0,0.0,0.0,0.0045871863683765
6.60050368309021,0.1998357590351218,0.0,0.0,0.0,0.0,0.0045794312630476
6.700268268585205,0.1998357590351218,0.0,0.0,0.0,0.0,0.0045732586697098
6.800474643707275,0.1998357590351218,0.0,0.0,0.0,0.0,0.004568721331684
6.900423049926758,0.1998357590351218,0.0,0.0,0.0,0.0,0.0045658805153337
7.000476837158203,0.1998357590351218,0.0,0.0,0.0,0.0,0.0045647955027374
7.10047721862793,0.1998357590351218,0.0,0.0,0.0,0.0,0.0084901444697746
7.200434684753418,0.1998357590351218,0.0,0.0,0.0,0.0,0.0084213468931099
7.300458908081055,0.1998357590351218,0.0,0.0,0.0,0.0,0.0083543309042322
7.400309324264526,0.1998357590351218,0.0,0.0,0.0,0.0,0.0082890724558205
7.964379549026489,0.1998357590351218,0.0,0.0,0.0,0.0,0.0082256083932018
7.600530624389648,0.1998357590351218,0.0,0.0,0.0,0.0,0.0081639048421243
7.700466632843018,0.1998357590351218,0.0,0.0,0.0,0.0,0.0081039730375145
7.8003997802734375,0.1998357590351218,0.0,0.0,0.0,0.0,0.008045774080141
7.900526762008667,0.1998357590351218,0.0,0.0,0.0,0.0,0.0079894051961738
8.000450611114502,0.1998357590351218,0.0,0.0,0.0,0.0,0.0079347409419304
8.100496530532837,0.1998357590351218,0.0,0.0,0.0,0.0,0.0078818845490094
8.200562477111816,0.1998357590351218,0.0,0.0,0.0,0.0,0.0078308102649655
8.300304889678955,0.1998357590351218,0.0,0.0,0.0,0.0,0.0077815249191537
8.400364637374878,0.1998357590351218,0.0,0.0,0.0,0.0,0.0077340377663039
8.96340799331665,0.1998357590351218,0.0,0.0,0.0,0.0,0.0076884030662022
8.600493431091309,0.1998357590351218,0.0,0.0,0.0,0.0,0.0076445568227758
8.700634002685547,0.1998357590351218,0.0,0.0,0.0,0.0,0.0076025811989391
8.800404071807861,0.1998357590351218,0.0,0.0,0.0,0.0,0.0075624331835203
8.900504350662231,0.1998357590351218,0.0,0.0,0.0,0.0,0.0075241910140266
9.000359773635864,0.1998357590351218,0.0,0.0,0.0,0.0,0.0074878755014584
9.100282192230225,0.1998357590351218,0.0,0.0,0.0,0.0,0.0074534742564969
9.200491189956665,0.1998357590351218,0.0,0.0,0.0,0.0,0.0074210479492224
9.300543785095215,0.1998357590351218,0.0,0.0,0.0,0.0,0.0073906194634982
9.40053939819336,0.1998357590351218,0.0,0.0,0.0,0.0,0.0073622236904917
9.965088605880737,0.1998357590351218,0.0,0.0,0.0,0.0,0.007335904256708
9.60058069229126,0.1998357590351218,0.0,0.0,0.0,0.0,0.0073116872795584
9.70127248764038,0.1998357590351218,0.0,0.0,0.0,0.0,0.0072896489649501
9.800545930862427,0.1998357590351218,0.0,0.0,0.0,0.0,0.0072698247516616
9.900597333908081,0.1998357590351218,0.0,0.0,0.0,0.0,0.00725227456022
10.00041913986206,0.1998357590351218,0.0,0.0,0.0,0.0,0.0072370681284494
10.100463628768921,0.1998357590351218,0.0,0.0,0.0,0.0,0.0072242623429811
10.20046854019165,0.1998357590351218,0.0,0.0,0.0,0.0,0.0072139331510919
10.300473928451538,0.1998357590351218,0.0,0.0,0.0,0.0,0.0072061734910092
10.400629997253418,0.1998357590351218,0.0,0.0,0.0,0.0,0.0072010623919796
10.963956117630005,0.1998357590351218,0.0,0.0,0.0,0.0,0.0071986999586973
10.600531339645386,0.1998357590351218,0.0,0.0,0.0,0.0,0.0027383625595784
10.700451374053955,0.1998357590351218,0.0,0.0,0.0,0.0,0.0027153753136638
10.800520658493042,0.1998357590351218,0.0,0.0,0.0,0.0,0.0026929513748757
10.9004647731781,0.1998357590351218,0.0,0.0,0.0,0.0,0.0026711016906268
11.00049638748169,0.1998357590351218,0.0,0.0,0.0,0.0,0.0026498136721719
11.100478410720825,0.1998357590351218,0.0,0.0,0.0,0.0,0.002629079395957
11.200539827346802,0.1998357590351218,0.0,0.0,0.0,0.0,0.0026088976087624
11.300413131713867,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025892717885002
11.400464057922363,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025702108703033
11.962436437606812,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025517029780468
11.600628137588501,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025337561197805
11.70054316520691,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025163666760985
11.800453186035156,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024995385161439
11.90061092376709,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024832759911509
12.001223087310791,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024675777741318
12.100448608398438,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024524372386233
12.200483083724976,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024378795624078
12.300304174423218,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024239016321144
12.40048623085022,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024105017594143
12.964250802993774,0.1998357590351218,0.0,0.0,0.0,0.0,0.0023976918645349
12.600477933883667,0.1998357590351218,0.0,0.0,0.0,0.0,0.0023854614955415
12.700679063796997,0.1998357590351218,0.0,0.0,0.0,0.0,0.0023738621732367
12.800565719604492,0.1998357590351218,0.0,0.0,0.0,0.0,0.0023628497692693
12.900557041168213,0.1998357590351218,0.0,0.0,0.0,0.0,0.0023524684048495
13.000563144683838,0.1998357590351218,0.0,0.0,0.0,0.0,0.0023427157869291
13.1002779006958,0.1998357590351218,0.0,0.0,0.0,0.0,0.0023335972964622
13.200519800186157,0.1998357590351218,0.0,0.0,0.0,0.0,0.0023251380409379
13.300413846969604,0.1998357590351218,0.0,0.0,0.0,0.0,0.0023173420509737
13.400426626205444,0.1998357590351218,0.0,0.0,0.0,0.0,0.0023102278321089
13.964407920837402,0.1998357590351218,0.0,0.0,0.0,0.0,0.00230381302269
13.600507974624634,0.1998357590351218,0.0,0.0,0.0,0.0,0.0022981071206304
13.700416088104248,0.1998357590351218,0.0,0.0,0.0,0.0,0.0022931443663789
13.800452709197998,0.1998357590351218,0.0,0.0,0.0,0.0,0.0022889347379925
13.900401592254639,0.1998357590351218,0.0,0.0,0.0,0.0,0.0022855036652939
14.000896692276001,0.1998357590351218,0.0,0.0,0.0,0.0,0.0022828789057337
14.100581645965576,0.1998357590351218,0.0,0.0,0.0,0.0,0.0022810866470943
14.200452089309692,0.1998357590351218,0.0,0.0,0.0,0.0,0.0022801580110899
14.300652503967285,0.1998357590351218,0.0,0.0,0.0,0.0,-0.015039458422633
14.400515794754028,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0149163550588129
14.965314149856567,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0147964067294818
14.600579023361206,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0146788059800807
14.700336217880249,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0145659660840913
14.800572395324707,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0144555303308787
14.900665521621704,0.1998357590351218,0.0,0.0,0.0,0.0,-0.01434827778495
15.000723838806152,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0142440856639165
15.100483655929565,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0141430483121901
15.20054817199707,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0140451407426287
15.300687789916992,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0139504183094107
15.400545597076416,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0138587793722536
15.963634014129639,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0137704505896299
15.600600242614746,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0136852508737339
15.700645685195923,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0136032681691062
15.800570487976074,0.1998357590351218,0.0,0.0,0.0,0.0,-0.013524546702602
15.90056586265564,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0134490850754234
16.0007483959198,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0133768698516962
16.10055160522461,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0133080365967062
16.200597286224365,0.1998357590351218,0.0,0.0,0.0,0.0,-0.013242592399074
16.30038809776306,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0131805335543731
16.400563716888428,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0131219607796244
16.96585440635681,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0130669062901994
16.600662231445312,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0130154536435931
16.700568199157715,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0129676457040699
16.800674438476562,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0129235053979773
16.900736808776855,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0128832681935236
17.000654697418213,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0128468896833611
17.100452661514282,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0128144930744285
17.200571298599243,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0127862071261221
17.300692319869995,0.1998357590351218,0.0,0.0,0.0,0.0,-0.012762155000146
17.400569915771484,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0127424450336907
17.96569275856018,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0127272197947096
17.60057044029236,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0127166366756953
17.700738668441772,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0127108690313265
17.80063247680664,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0141270732580951
17.90040397644043,0.1998357590351218,0.0,0.0,0.0,0.0,-0.014003682993046
18.00073742866516,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0138831980393683
18.100722074508667,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0137655869781027
18.20054793357849,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0136509237423981
18.300692796707153,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0135390970424505
18.400757551193237,0.1998357590351218,0.0,0.0,0.0,0.0,-0.013430088156059
18.964721202850342,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0133240049046904
18.600466012954712,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0132206391123837
18.700422286987305,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0131203387889138
18.8006112575531,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0130227693189965
18.900628566741943,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0129280432304558
19.000624895095825,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0128361797326602
19.100621223449707,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0127471996968795
19.200823068618774,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0126610188831199
19.300769329071045,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0125777237419987
19.400649547576904,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0124972776943528
19.9635226726532,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0124197326789054
19.600694179534912,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0123451254046315
19.70046091079712,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0122734250261866
19.800620794296265,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0122047111708995
19.90066623687744,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0121389617984639
20.000731229782104,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0120762046370956
20.10054659843445,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0120165280223893
20.200645923614502,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0119599357540028
20.300426244735718,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0119064523395029
20.400692462921143,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0118561887941327
20.964603662490845,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0118091562942619
20.60058331489563,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0117654197265121
20.700746536254883,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0117250704507344
20.800580739974976,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0116881590924052
20.900737524032593,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0116547508924818
21.000629425048828,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0116249632319668
21.10087275505066,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0115988718015787
21.200559377670288,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0115766071062952
21.30052614212036,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0115582592580565
21.40054154396057,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0115439623746505
21.966309309005737,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0115338616179468
21.60059690475464,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0115280972741544
21.700763702392578,0.1998357590351218,0.0,0.0,0.0,0.0,0.0030238433398499
21.800620555877686,0.1998357590351218,0.0,0.0,0.0,0.0,0.0029972891075623
21.900593280792236,0.1998357590351218,0.0,0.0,0.0,0.0,0.0029713343116318
22.000526666641235,0.1998357590351218,0.0,0.0,0.0,0.0,0.0029460215657825
22.100632905960083,0.1998357590351218,0.0,0.0,0.0,0.0,0.0029213161219798
22.200645923614502,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028972045316359
22.30058526992798,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028737093287941
22.40071177482605,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028508065324137
22.96794819831848,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028284935199665
22.600560903549194,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028068051441337
22.700700759887695,0.1998357590351218,0.0,0.0,0.0,0.0,0.0027857087055209
22.800657033920288,0.1998357590351218,0.0,0.0,0.0,0.0,0.0027652078091619
22.900559902191162,0.1998357590351218,0.0,0.0,0.0,0.0,0.0027453018604789
23.00077486038208,0.1998357590351218,0.0,0.0,0.0,0.0,0.0027260102693218
23.10062599182129,0.1998357590351218,0.0,0.0,0.0,0.0,0.0027073205234952
23.200595378875732,0.1998357590351218,0.0,0.0,0.0,0.0,0.0026892260005716
23.300716638565063,0.1998357590351218,0.0,0.0,0.0,0.0,0.0026717382283471
23.400617361068726,0.1998357590351218,0.0,0.0,0.0,0.0,0.0026548559633808
23.963690757751465,0.1998357590351218,0.0,0.0,0.0,0.0,0.0026385928892766
23.600762605667114,0.1998357590351218,0.0,0.0,0.0,0.0,0.0026229304750518
23.700525522232056,0.1998357590351218,0.0,0.0,0.0,0.0,0.0026079110479122
23.800586223602295,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025935079373852
23.900593996047974,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025797415822935
24.000712633132935,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025666129209498
24.100611448287964,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025541267848493
24.200904607772827,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025423039601214
24.300614595413208,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025311465166737
24.400649309158325,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025206643995998
24.964707612991333,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025108765227595
24.600593328475952,0.1998357590351218,0.0,0.0,0.0,0.0,0.0025017875985695
24.70064425468445,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024934196394892
24.80072331428528,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024857820967458
24.900617599487305,0.1998357590351218,0.0,0.0,0.0,0.0,0.002478896742367
25.000644207000732,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024727812951826
25.100899934768677,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024674589853714
25.200640439987183,0.1998357590351218,0.0,0.0,0.0,0.0,0.002462950882148
25.30065083503723,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024592834800232
25.400634765625,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024564806163896
25.965985536575317,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024545767168984
25.600717782974243,0.1998357590351218,0.0,0.0,0.0,0.0,0.0024536014603762
25.70077610015869,0.1998357590351218,0.0,0.0,0.0,0.0,0.0096478739158186
25.80060839653015,0.1998357590351218,0.0,0.0,0.0,0.0,0.0095680138264025
25.900635242462158,0.1998357590351218,0.0,0.0,0.0,0.0,0.0094901048555645
26.000589847564697,0.1998357590351218,0.0,0.0,0.0,0.0,0.0094141984050841
26.100563049316406,0.1998357590351218,0.0,0.0,0.0,0.0,0.0093403141480217
26.20063877105713,0.1998357590351218,0.0,0.0,0.0,0.0,0.0092684289677773
26.300783395767212,0.1998357590351218,0.0,0.0,0.0,0.0,0.0091985025240521
26.40063738822937,0.1998357590351218,0.0,0.0,0.0,0.0,0.0091305662815714
26.966449737548828,0.1998357590351218,0.0,0.0,0.0,0.0,0.0090646186185518
26.60060977935791,0.1998357590351218,0.0,0.0,0.0,0.0,0.0090006606109116
26.70068907737732,0.1998357590351218,0.0,0.0,0.0,0.0,0.0089386957658845
26.80057430267334,0.1998357590351218,0.0,0.0,0.0,0.0,0.0088787337555483
26.90062952041626,0.1998357590351218,0.0,0.0,0.0,0.0,0.0088207436104003
27.00066828727722,0.1998357590351218,0.0,0.0,0.0,0.0,0.0087648396070076
27.100640296936035,0.1998357590351218,0.0,0.0,0.0,0.0,0.0087109312510607
27.200570821762085,0.1998357590351218,0.0,0.0,0.0,0.0,0.0086590393271263
27.300597429275513,0.1998357590351218,0.0,0.0,0.0,0.0,0.0086092162187194
27.40050959587097,0.1998357590351218,0.0,0.0,0.0,0.0,0.0085614622450657
27.967045783996582,0.1998357590351218,0.0,0.0,0.0,0.0,0.0085158123026246
27.600749015808105,0.1998357590351218,0.0,0.0,0.0,0.0,0.0084722592923768
27.700589895248413,0.1998357590351218,0.0,0.0,0.0,0.0,0.0084308488558781
27.800491094589233,0.1998357590351218,0.0,0.0,0.0,0.0,0.0083916230992126
27.9006290435791,0.1998357590351218,0.0,0.0,0.0,0.0,0.0083545946389238
28.000795125961304,0.1998357590351218,0.0,0.0,0.0,0.0,0.0083198054823057
28.10074281692505,0.1998357590351218,0.0,0.0,0.0,0.0,0.0082872995099622
28.200690507888794,0.1998357590351218,0.0,0.0,0.0,0.0,0.0082570896914815
28.30059504508972,0.1998357590351218,0.0,0.0,0.0,0.0,0.0082292764091915
28.400559425354004,0.1998357590351218,0.0,0.0,0.0,0.0,0.0082038889031699
28.965679168701172,0.1998357590351218,0.0,0.0,0.0,0.0,0.008180974235235
28.6006178855896,0.1998357590351218,0.0,0.0,0.0,0.0,0.0081606009481771
28.700618267059326,0.1998357590351218,0.0,0.0,0.0,0.0,0.0081428376459615
28.800862789154053,0.1998357590351218,0.0,0.0,0.0,0.0,0.0081277599998186
28.90061354637146,0.1998357590351218,0.0,0.0,0.0,0.0,0.0081154538666957
29.000637531280518,0.1998357590351218,0.0,0.0,0.0,0.0,0.008106001815538
29.100927591323853,0.1998357590351218,0.0,0.0,0.0,0.0,0.0080995067990265
29.200846195220947,0.1998357590351218,0.0,0.0,0.0,0.0,0.0080960888407598
29.301347970962524,0.1998357590351218,0.0,0.0,0.0,0.0,0.0032521520424978
29.40079951286316,0.1998357590351218,0.0,0.0,0.0,0.0,0.0032266245143933
29.967958450317383,0.1998357590351218,0.0,0.0,0.0,0.0,0.0032017925567932
29.600632429122925,0.1998357590351218,0.0,0.0,0.0,0.0,0.0031776398438561
29.70063614845276,0.1998357590351218,0.0,0.0,0.0,0.0,0.0031541692184306
29.80084776878357,0.1998357590351218,0.0,0.0,0.0,0.0,0.0031313745958428
29.900920152664185,0.1998357590351218,0.0,0.0,0.0,0.0,0.0031092755303744
30.000821590423584,0.1998357590351218,0.0,0.0,0.0,0.0,0.0030878593382827
30.100748538970947,0.1998357590351218,0.0,0.0,0.0,0.0,0.0030671171950556
30.200605630874634,0.1998357590351218,0.0,0.0,0.0,0.0,0.0030470834974658
30.30065393447876,0.1998357590351218,0.0,0.0,0.0,0.0,0.0030277349516577
30.400853633880615,0.1998357590351218,0.0,0.0,0.0,0.0,0.003009080055888
30.967028379440308,0.1998357590351218,0.0,0.0,0.0,0.0,0.0029911297438087
30.600785493850708,0.1998357590351218,0.0,0.0,0.0,0.0,0.0029738891926358
30.700928926467896,0.1998357590351218,0.0,0.0,0.0,0.0,0.002957357279838
30.800742387771606,0.1998357590351218,0.0,0.0,0.0,0.0,0.0029415491534468
30.900898218154907,0.1998357590351218,0.0,0.0,0.0,0.0,0.0029264580692555
31.00088667869568,0.1998357590351218,0.0,0.0,0.0,0.0,0.0029121196062953
31.10074019432068,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028985156993534
31.200711965560913,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028856743587971
31.30075693130493,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028735946936169
31.400792360305786,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028623073258786
31.968123197555542,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028518187378364
31.600785732269287,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028421367127536
31.700883865356445,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028332947538582
31.80077815055847,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028253060948794
31.900840997695923,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028181873327856
32.00081467628479,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028119633421075
32.100908279418945,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028066674007246
32.2009060382843,0.1998357590351218,0.0,0.0,0.0,0.0,0.0028023212622241
32.30089497566223,0.1998357590351218,0.0,0.0,0.0,0.0,0.0027989592075716
32.4007248878479,0.1998357590351218,0.0,0.0,0.0,0.0,0.0027966110134728
32.96774077415466,0.1998357590351218,0.0,0.0,0.0,0.0,0.0027953153583394
32.600911140441895,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0022445165026267
32.7007954120636,0.1998357590351218,0.0,0.0,0.0,0.0,-0.0022271739177168
32.800647497177124,0.1998357590351218,0.0,0.0,0.0,0.0,-0.002210328585708
